	id	title	year	genres	runtime	numvotes	rating	sub_id
2469	235198	Audition	1999	['Drama', 'Horror', 'Mystery']	115	64868	7.2	196921
2470	120844	Star Trek: Insurrection	1998	['Action', 'Adventure', 'Sci-Fi']	103	64807	6.4	1952192097
2471	1352824	Chloe	2009	['Drama', 'Mystery', 'Romance']	96	64743	6.3	1952319259
2472	120631	Ever After: A Cinderella Story	1998	['Comedy', 'Drama', 'Romance']	121	64556	7.0	1952097365
2473	391304	A Lot Like Love	2005	['Comedy', 'Drama', 'Romance']	107	64550	6.6	137158
2474	377471	Be Cool	2005	['Comedy', 'Crime', 'Music']	118	64527	5.7	1951899443
2475	102975	Star Trek VI: The Undiscovered Country	1991	['Action', 'Adventure', 'Sci-Fi']	110	64520	7.3	1952306180
2476	133952	The Siege	1998	['Action', 'Thriller']	116	64518	6.3	1952163701
2477	1186367	Ninja Assassin	2009	['Action', 'Thriller']	99	64334	6.4	1952287912
2478	1486834	What If	2013	['Comedy', 'Romance']	98	64288	6.8	1954464358
2479	1726592	Before I Go to Sleep	2014	['Drama', 'Horror', 'Mystery']	92	64282	6.3	1954571763
2480	3748172	Gerald's Game	2017	['Drama', 'Horror', 'Thriller']	103	64267	6.6	1955690600
2481	1571234	Mortal Engines	2018	['Action', 'Adventure', 'Fantasy']	128	64262	6.1	1956201810
2482	95631	Midnight Run	1988	['Action', 'Comedy', 'Crime']	126	64232	7.6	1952136488
2483	59113	Doctor Zhivago	1965	['Drama', 'Romance', 'War']	197	64171	8.0	317104
2484	53472	Breathless	1960	['Crime', 'Drama']	90	64145	7.9	1951918699
2485	89755	Out of Africa	1985	['Biography', 'Drama', 'Romance']	161	64144	7.2	1952209762
2486	443489	Dreamgirls	2006	['Drama', 'Music', 'Musical']	130	64136	6.5	1951654793
2487	451094	Lady Vengeance	2005	['Crime', 'Drama', 'Thriller']	115	64095	7.6	1951624028
2488	368709	Elizabethtown	2005	['Comedy', 'Drama', 'Romance']	123	64085	6.4	182322
2489	119925	The Postman	1997	['Action', 'Adventure', 'Drama']	177	64080	6.0	1952178286
2490	3312830	Youth	2015	['Comedy', 'Drama', 'Music']	124	64002	7.3	1954991130
2491	305711	Just Married	2003	['Comedy', 'Romance']	95	63981	5.5	1953226940
2492	76666	Saturday Night Fever	1977	['Drama', 'Music']	118	63950	6.8	1952102691
2493	115734	Bottle Rocket	1996	['Comedy', 'Crime', 'Drama']	91	63909	7.0	1951655664
2494	139239	Go	1999	['Comedy', 'Crime']	102	63900	7.3	1952034291
2495	116225	Escape from L.A.	1996	['Action', 'Adventure', 'Sci-Fi']	101	63863	5.7	1951829402
2496	420294	The Texas Chainsaw Massacre: The Beginning	2006	['Horror', 'Thriller']	91	63847	5.9	1951623337
2497	971209	A Perfect Getaway	2009	['Adventure', 'Mystery', 'Thriller']	98	63753	6.5	1952243292
2498	340377	The Station Agent	2003	['Comedy', 'Drama']	89	63680	7.7	96499
2499	1245112	[Rec] 2	2009	['Horror', 'Mystery', 'Thriller']	85	63679	6.5	1952286492
2500	77766	Jaws 2	1978	['Adventure', 'Drama', 'Horror']	116	63661	5.7	1951938784
2501	1591479	Act of Valor	2012	['Action', 'Adventure', 'Drama']	110	63652	6.5	1953118182
2502	61184	Who's Afraid of Virginia Woolf?	1966	['Drama']	131	63594	8.0	1951623997
2503	2377322	Deliver Us from Evil	2014	['Horror', 'Mystery', 'Thriller']	118	63528	6.2	1954429607
2504	385307	Miss Congeniality 2: Armed & Fabulous	2005	['Action', 'Comedy', 'Crime']	115	63503	5.1	223377
2505	130018	I Still Know What You Did Last Summer	1998	['Horror', 'Mystery']	100	63480	4.6	1952668586
2506	329774	xXx: State of the Union	2005	['Action', 'Crime', 'Thriller']	101	63435	4.4	227954
2507	364517	Love Me If You Dare	2003	['Comedy', 'Drama', 'Romance']	93	63368	7.7	1951609414
2508	264472	Changing Lanes	2002	['Drama', 'Thriller']	98	63341	6.5	1952983987
2509	119051	The Edge	1997	['Action', 'Adventure', 'Drama']	117	63320	6.9	1951626588
2510	425413	Run, Fat Boy, Run	2007	['Comedy', 'Romance', 'Sport']	100	63308	6.6	1951826440
2511	1365050	Beasts of No Nation	2015	['Drama', 'War']	137	63258	7.8	1954925389
2512	1740707	Trollhunter	2010	['Drama', 'Fantasy', 'Horror']	103	63200	7.0	1952756288
2513	113071	First Knight	1995	['Action', 'Adventure', 'Romance']	134	63178	5.9	1951650602
2514	66026	MASH	1970	['Comedy', 'Drama', 'War']	116	63056	7.6	312156
2515	416315	Wolf Creek	2005	['Horror', 'Thriller']	99	63054	6.3	205515
2516	87277	Footloose	1984	['Drama', 'Music', 'Romance']	107	63050	6.5	1951847857
2517	165929	Romeo Must Die	2000	['Action', 'Crime', 'Thriller']	115	63047	6.1	1952136481
2518	3863552	Bajrangi Bhaijaan	2015	['Action', 'Comedy', 'Drama']	163	63026	8.0	1954825850
2519	329575	Seabiscuit	2003	['Drama', 'History', 'Sport']	140	63013	7.3	1951896906
2520	88161	Splash	1984	['Comedy', 'Fantasy', 'Romance']	111	62985	6.2	1954809224
2521	101862	Father of the Bride	1991	['Comedy', 'Family', 'Romance']	105	62982	6.5	1952063794
2522	85333	Christine	1983	['Horror', 'Thriller']	110	62896	6.7	128873
2523	866439	Made of Honor	2008	['Comedy', 'Romance']	101	62860	5.9	1951910253
2524	1321511	Oldboy	2013	['Action', 'Drama', 'Mystery']	104	62820	5.8	1954127880
2525	1679335	Trolls	2016	['Animation', 'Adventure', 'Comedy']	92	62762	6.5	1955444229
2526	2051879	Europa Report	2013	['Drama', 'Mystery', 'Sci-Fi']	90	62745	6.4	1953735655
2527	1343097	The Girl Who Kicked the Hornet's Nest	2009	['Crime', 'Drama', 'Thriller']	147	62729	7.3	1952315453
2528	83511	48 Hrs.	1982	['Action', 'Comedy', 'Crime']	96	62654	6.9	133664
2529	477051	Norbit	2007	['Comedy', 'Romance']	102	62586	4.0	1951666950
2530	414852	District B13	2004	['Action', 'Crime', 'Sci-Fi']	84	62544	7.2	138441
2531	120749	Mercury Rising	1998	['Action', 'Crime', 'Drama']	111	62531	6.1	1952968805
2532	93629	A Nightmare on Elm Street 3: Dream Warriors	1987	['Fantasy', 'Horror']	96	62524	6.6	1951963156
2533	841046	Walk Hard: The Dewey Cox Story	2007	['Comedy', 'Music']	96	62512	6.8	1951867008
2534	338095	High Tension	2003	['Horror']	91	62513	6.8	1952491561
2535	100263	La Femme Nikita	1990	['Action', 'Thriller']	117	62503	7.4	1951609363
2536	92086	¡Three Amigos!	1986	['Comedy', 'Western']	104	62498	6.5	1951633957
2537	1149362	The White Ribbon	2009	['Drama', 'History', 'Mystery']	144	62479	7.8	1952317898
2538	3717252	Underworld: Blood Wars	2016	['Action', 'Adventure', 'Fantasy']	91	62398	5.8	1955462080
2539	56217	The Man Who Shot Liberty Valance	1962	['Drama', 'Western']	123	62386	8.1	1952170952
2540	147612	Happiness	1998	['Comedy', 'Drama']	134	62361	7.8	1951626538
2541	114558	Strange Days	1995	['Action', 'Crime', 'Drama']	145	62329	7.2	1951655781
2542	1763303	The First Time	2012	['Comedy', 'Drama', 'Romance']	95	62312	6.9	1953669132
2543	421054	Domino	2005	['Action', 'Biography', 'Crime']	127	62280	6.0	315877
2544	219965	Bandits	2001	['Comedy', 'Crime', 'Drama']	123	62280	6.5	1951996668
2545	423294	Surf's Up	2007	['Animation', 'Comedy', 'Family']	85	62256	6.7	1951696021
2546	106965	Free Willy	1993	['Adventure', 'Drama', 'Family']	112	62198	5.9	1951879065
2547	245562	Windtalkers	2002	['Action', 'Drama', 'War']	134	62077	6.0	1951905449
2548	113481	Johnny Mnemonic	1995	['Action', 'Drama', 'Sci-Fi']	96	62043	5.6	1952400753
2549	1323045	Frozen	2010	['Adventure', 'Drama', 'Sport']	93	62013	6.2	1952471637
2550	1268799	A Very Harold & Kumar 3D Christmas	2011	['Adventure', 'Comedy']	90	61955	6.3	1953013096
2551	4513674	Café Society	2016	['Comedy', 'Drama', 'Romance']	96	61890	6.6	1955314659
2552	316356	Open Range	2003	['Action', 'Drama', 'Romance']	139	61777	7.5	1952066729
2553	414055	Elizabeth: The Golden Age	2007	['Biography', 'Drama', 'History']	114	61770	6.9	1951737475
2554	356618	The Forgotten	2004	['Drama', 'Horror', 'Mystery']	91	61709	5.8	351
2555	4686844	The Death of Stalin	2017	['Comedy', 'Drama', 'History']	107	61697	7.2	1955846550
2556	463998	Freedom Writers	2007	['Biography', 'Crime', 'Drama']	123	61652	7.6	1951728595
2557	315983	House of Sand and Fog	2003	['Crime', 'Drama']	126	61608	7.6	1951648335
2558	3713166	Unfriended	2014	['Drama', 'Horror', 'Mystery']	83	61546	5.6	1954831784
2559	91167	Hannah and Her Sisters	1986	['Comedy', 'Drama']	107	61474	7.9	1951834658
2560	61578	The Dirty Dozen	1967	['Action', 'Adventure', 'War']	150	61464	7.8	1951873528
2561	96734	The 'Burbs	1989	['Comedy', 'Mystery', 'Thriller']	101	61457	6.9	1954269120
2562	139809	The Thirteenth Floor	1999	['Mystery', 'Sci-Fi', 'Thriller']	100	61424	7.0	1951675038
2563	112682	The City of Lost Children	1995	['Fantasy', 'Sci-Fi']	112	61409	7.6	1951707152
2564	36613	Arsenic and Old Lace	1944	['Comedy', 'Crime', 'Thriller']	118	61334	8.0	1951608256
2565	55031	Judgment at Nuremberg	1961	['Drama', 'War']	186	61311	8.2	1954228971
2566	113243	Hackers	1995	['Comedy', 'Crime', 'Drama']	107	61305	6.2	29434
2567	1186830	Agora	2009	['Adventure', 'Biography', 'Drama']	127	61286	7.2	1952295338
2568	316396	Peter Pan	2003	['Adventure', 'Family', 'Fantasy']	113	61279	6.9	1951942290
2569	396752	Nanny McPhee	2005	['Comedy', 'Family', 'Fantasy']	97	61277	6.6	1951608516
2570	104652	Porco Rosso	1992	['Animation', 'Adventure', 'Comedy']	94	61193	7.8	1952004371
2571	116040	Daylight	1996	['Action', 'Adventure', 'Drama']	114	61154	5.9	1952355158
2572	1034389	The Eagle	2011	['Action', 'Adventure', 'Drama']	114	61131	6.2	1952792712
2573	2101341	Dead Man Down	2013	['Action', 'Crime', 'Drama']	118	61095	6.5	1953570667
2574	1172233	Whip It	2009	['Drama', 'Sport']	111	61072	6.9	1952255654
2575	151137	The Messenger: The Story of Joan of Arc	1999	['Adventure', 'Biography', 'Drama']	148	61030	6.4	1951893811
2576	1893256	Redemption	2013	['Action', 'Crime', 'Drama']	100	60980	6.2	1953604898
2577	986233	Hunger	2008	['Biography', 'Drama']	96	60956	7.6	1952057368
2578	3045616	Mortdecai	2015	['Action', 'Comedy', 'Crime']	107	60947	5.5	1954702731
2579	1355631	The Infiltrator	2016	['Biography', 'Crime', 'Drama']	127	60941	7.0	1955329650
2580	101921	Fried Green Tomatoes	1991	['Drama']	130	60912	7.7	1951637689
2581	1226753	The Debt	2010	['Drama', 'Thriller']	113	60869	6.9	1952973525
2582	1320261	Gulliver's Travels	2010	['Adventure', 'Comedy', 'Family']	85	60836	4.9	1952780697
2583	1278340	Dead Snow	2009	['Comedy', 'Horror']	91	60732	6.3	1952088424
2584	97937	My Left Foot	1989	['Biography', 'Drama']	103	60659	7.9	231935
2585	90859	Cobra	1986	['Action', 'Crime', 'Thriller']	87	60659	5.7	260950
2586	2106361	Into the Storm	2014	['Action', 'Thriller']	89	60652	5.8	1954452595
2587	1191111	Enter the Void	2009	['Drama', 'Fantasy']	161	60594	7.3	1952660403
2588	110932	Quiz Show	1994	['Biography', 'Drama', 'History']	133	60586	7.5	1953440984
2589	423977	Charlie Bartlett	2007	['Comedy', 'Drama', 'Romance']	97	60562	7.0	1951882520
2590	111301	Street Fighter	1994	['Action', 'Adventure', 'Comedy']	102	60542	3.9	1952154249
2591	145531	Stigmata	1999	['Horror']	103	60477	6.2	1954758560
2592	851578	Paprika	2006	['Animation', 'Drama', 'Fantasy']	90	60445	7.7	1951667675
2593	120694	Halloween H20: 20 Years Later	1998	['Horror', 'Thriller']	86	60423	5.7	1951896609
2594	2013293	Kaze tachinu	2013	['Animation', 'Biography', 'Drama']	126	60409	7.8	1954306174
2595	356721	I Heart Huckabees	2004	['Comedy']	107	60402	6.7	379
2596	445990	Invincible	2006	['Biography', 'Drama', 'Sport']	105	60346	7.1	1951618487
2597	457400	Land of the Lost	2009	['Action', 'Adventure', 'Comedy']	102	60240	5.4	1952198032
2598	78841	Being There	1979	['Comedy', 'Drama']	130	60181	8.0	1952264615
2599	2140619	Two Night Stand	2014	['Comedy', 'Romance']	86	60141	6.4	1954580295
2600	3846674	To All the Boys I've Loved Before	2018	['Drama', 'Romance']	99	60079	7.3	1956029751
2601	1712261	Triple 9	2016	['Crime', 'Thriller']	115	60001	6.3	1955208416
2602	433387	Harsh Times	2005	['Action', 'Crime', 'Drama']	116	60001	6.9	1951642750
2603	300051	Jersey Girl	2004	['Comedy', 'Drama', 'Romance']	102	59977	6.2	271894
2604	450345	The Wicker Man	2006	['Horror', 'Mystery', 'Thriller']	102	59969	3.7	1951629596
2605	61811	In the Heat of the Night	1967	['Crime', 'Drama', 'Mystery']	110	59946	8.0	119891
2606	206314	Joy Ride	2001	['Mystery', 'Thriller']	97	59914	6.6	149423
2607	1586752	Machine Gun Preacher	2011	['Action', 'Biography', 'Crime']	129	59875	6.8	1953045649
2608	56923	Charade	1963	['Comedy', 'Mystery', 'Romance']	113	59855	8.0	194580
2609	2937898	A Most Violent Year	2014	['Crime', 'Drama', 'Thriller']	125	59805	7.0	1954673718
2610	120177	Spawn	1997	['Action', 'Horror']	96	59797	5.2	1952654471
2611	75029	The Outlaw Josey Wales	1976	['Western']	135	59733	7.9	1952201538
2612	103786	Beethoven	1992	['Comedy', 'Drama', 'Family']	87	59730	5.6	1954227344
2613	94947	Dangerous Liaisons	1988	['Drama', 'Romance']	119	59728	7.6	1952219525
2614	795461	Scary Movie 5	2013	['Comedy']	86	59722	3.5	1953654338
2615	1473832	Bridget Jones's Baby	2016	['Comedy', 'Drama', 'Romance']	123	59704	6.5	1955393640
2616	87803	1984	1984	['Drama', 'Sci-Fi']	113	59665	7.2	1954683500
2617	2039393	The Gambler	2014	['Crime', 'Drama', 'Thriller']	111	59644	6.0	1954679102
2618	1608290	Zoolander 2	2016	['Comedy']	101	59593	4.7	1955193580
2619	2347569	Frances Ha	2012	['Comedy', 'Drama', 'Romance']	86	59561	7.4	1953792170
2620	1462041	Dream House	2011	['Drama', 'Mystery', 'Thriller']	84	59504	6.0	1953011607
2621	1991245	Chernobyl Diaries	2012	['Horror', 'Mystery', 'Thriller']	86	59478	5.0	1953224628
2622	125659	Open Your Eyes	1997	['Drama', 'Mystery', 'Romance']	117	59464	7.8	1951728401
2623	970411	City of Ember	2008	['Adventure', 'Family', 'Fantasy']	90	59442	6.5	1952013945
2624	426592	Superhero Movie	2008	['Action', 'Comedy']	75	59435	4.5	1951885761
2625	5294550	All the Money in the World	2017	['Biography', 'Crime', 'Drama']	132	59313	6.8	1955880536
2626	86393	Superman III	1983	['Action', 'Comedy', 'Sci-Fi']	125	59288	4.9	1953154123
2627	1972779	The Best of Me	2014	['Drama', 'Romance']	118	59261	6.7	1954585977
2628	1242422	Celda 211	2009	['Action', 'Crime', 'Drama']	113	59223	7.7	1952321159
2629	91474	Manhunter	1986	['Crime', 'Horror', 'Mystery']	120	59142	7.2	1951647603
2630	120148	Sliding Doors	1998	['Comedy', 'Drama', 'Fantasy']	99	59089	6.8	131018
2631	2262227	The Book of Life	2014	['Animation', 'Adventure', 'Comedy']	95	59076	7.3	1954557551
2632	2402157	The November Man	2014	['Action', 'Crime', 'Thriller']	108	59055	6.3	1954414270
2633	1014763	Child 44	2015	['Crime', 'Drama', 'History']	137	59010	6.5	1954820185
2634	465624	My Super Ex-Girlfriend	2006	['Comedy', 'Romance', 'Sci-Fi']	96	58980	5.1	1951620472
2635	104815	El Mariachi	1992	['Action', 'Crime', 'Thriller']	81	58903	6.9	157795
2636	119468	Kiss the Girls	1997	['Crime', 'Drama', 'Mystery']	115	58839	6.6	1952115231
2637	1711525	Office Christmas Party	2016	['Comedy']	105	58826	5.8	1955495336
2638	2870756	Magic in the Moonlight	2014	['Comedy', 'Romance']	97	58805	6.6	1954492963
2639	95031	Dirty Rotten Scoundrels	1988	['Comedy', 'Crime']	110	58801	7.3	1951871182
2640	163988	Bringing Out the Dead	1999	['Drama', 'Thriller']	121	58743	6.8	320454
2641	103919	Candyman	1992	['Horror', 'Thriller']	99	58720	6.6	1951875947
2642	53779	La Dolce Vita	1960	['Comedy', 'Drama']	174	58653	8.1	1952092326
2643	1583420	Larry Crowne	2011	['Comedy', 'Drama', 'Romance']	98	58634	6.1	1952955468
2644	95963	Red Heat	1988	['Action', 'Comedy', 'Crime']	104	58631	6.1	1952223777
2645	2053425	Rust and Bone	2012	['Drama', 'Romance']	120	58611	7.5	1953256681
2646	83131	Stripes	1981	['Comedy', 'War']	106	58588	6.9	1952144923
2647	185014	Wonder Boys	2000	['Comedy', 'Drama']	107	58574	7.4	1951610331
2648	1850457	Sisters	2015	['Comedy']	118	58566	6.0	1955096348
2649	1300851	The Boondock Saints II: All Saints Day	2009	['Action', 'Crime', 'Thriller']	118	58529	6.3	1952286461
2650	237534	Brotherhood of the Wolf	2001	['Action', 'Adventure', 'Drama']	142	58514	7.1	1951861050
2651	132347	Mystery Men	1999	['Action', 'Comedy', 'Fantasy']	121	58504	6.1	146052
2652	70917	The Wicker Man	1973	['Horror', 'Mystery', 'Thriller']	88	58449	7.6	1953761559
2653	219699	The Gift	2000	['Drama', 'Fantasy', 'Horror']	111	58427	6.7	1952872710
2654	1562872	Zindagi Na Milegi Dobara	2011	['Comedy', 'Drama']	155	58404	8.1	1953183181
2655	2359024	Blue Ruin	2013	['Crime', 'Drama', 'Thriller']	90	58378	7.1	1954232643
2656	91419	Little Shop of Horrors	1986	['Comedy', 'Horror', 'Musical']	94	58362	7.0	1953240831
2657	21884	Frankenstein	1931	['Drama', 'Horror', 'Sci-Fi']	70	58273	7.9	1951929002
2658	32904	The Philadelphia Story	1940	['Comedy', 'Romance']	112	58254	8.0	171339
2659	2910814	The Signal	2014	['Drama', 'Mystery', 'Sci-Fi']	97	58214	6.1	1954395996
2660	317303	Daddy Day Care	2003	['Comedy', 'Family']	92	58212	5.6	320197
2661	285492	Cube²: Hypercube	2002	['Drama', 'Mystery', 'Sci-Fi']	94	58205	5.6	801
2662	1270262	The Devil's Double	2011	['Biography', 'Drama', 'Thriller']	109	58200	7.1	1952963975
2663	178868	Ringu	1998	['Horror', 'Mystery']	96	58185	7.3	1951673159
2664	44741	Ikiru	1952	['Drama']	143	58173	8.3	1951622873
2665	462200	Black Snake Moan	2006	['Drama', 'Music']	116	58140	7.0	1951669788
2666	453556	TMNT	2007	['Animation', 'Action', 'Adventure']	103	58134	6.3	1951680785
2667	111255	The Specialist	1994	['Action', 'Crime', 'Drama']	110	58124	5.5	1952169445
2668	4218572	Widows	2018	['Crime', 'Drama', 'Thriller']	129	58122	7.0	1956200542
2669	2364841	Runner Runner	2013	['Crime', 'Thriller']	88	58119	5.6	1954045563
2670	3606752	Cars 3	2017	['Animation', 'Adventure', 'Comedy']	102	58117	6.8	1955605404
2671	2109184	Paranormal Activity 4	2012	['Horror', 'Mystery', 'Thriller']	88	58114	4.6	1953320753
2672	3530002	The Night Before	2015	['Adventure', 'Comedy', 'Fantasy']	101	58101	6.4	1955078928
2673	1258972	The Man with the Iron Fists	2012	['Action']	95	58059	5.4	1953335797
2674	369436	Four Christmases	2008	['Comedy', 'Drama', 'Romance']	88	58059	5.7	1952212197
2675	69762	Badlands	1973	['Crime', 'Drama']	94	57995	7.9	1951789583
2676	120324	A Simple Plan	1998	['Crime', 'Drama', 'Thriller']	121	57990	7.5	1951851818
2677	80453	The Blue Lagoon	1980	['Adventure', 'Drama', 'Romance']	104	57965	5.7	1951973641
2678	1436045	Jûsan-nin no shikaku	2010	['Action', 'Adventure', 'Drama']	141	57951	7.6	1952842308
2679	271027	Kiss of the Dragon	2001	['Action', 'Crime', 'Drama']	98	57884	6.6	1951629066
2680	110989	Ri¢hie Ri¢h	1994	['Comedy', 'Family']	95	57881	5.3	1952112976
2681	99052	Arachnophobia	1990	['Comedy', 'Fantasy', 'Horror']	109	57875	6.4	1951630617
2682	120053	The Saint	1997	['Action', 'Adventure', 'Romance']	116	57842	6.2	1955000664
2683	1210042	Brooklyn's Finest	2009	['Crime', 'Drama', 'Thriller']	132	57809	6.7	1952347249
2684	103241	What About Bob?	1991	['Comedy']	99	57706	7.0	1952363847
2685	3168230	Mr. Holmes	2015	['Drama', 'Mystery']	104	57699	6.9	1954918092
2686	1235124	Dorian Gray	2009	['Drama', 'Fantasy', 'Thriller']	112	57681	6.3	1952249969
2687	6911608	Mamma Mia! Here We Go Again	2018	['Comedy', 'Musical', 'Romance']	114	57669	6.8	1956064313
2688	421082	Control	2007	['Biography', 'Drama', 'Music']	122	57606	7.7	1951825462
2689	112870	Dilwale Dulhania Le Jayenge	1995	['Comedy', 'Drama', 'Musical']	181	57582	8.2	1953623219
2690	4633690	Shot Caller	2017	['Crime', 'Drama', 'Thriller']	121	57575	7.3	1955635308
2691	2401878	Anomalisa	2015	['Animation', 'Comedy', 'Drama']	90	57520	7.3	1955134761
2692	93191	Wings of Desire	1987	['Drama', 'Fantasy', 'Romance']	128	57464	8.1	1952168699
2693	98536	Turner & Hooch	1989	['Comedy', 'Crime', 'Drama']	97	57451	6.1	1951964052
2694	284490	Showtime	2002	['Action', 'Comedy', 'Crime']	95	57437	5.5	31744
2695	347304	Kal Ho Naa Ho	2003	['Comedy', 'Drama', 'Romance']	186	57380	8.0	1952930092
2696	107943	The Remains of the Day	1993	['Drama', 'Romance']	134	57344	7.9	142530
2697	300556	Timeline	2003	['Action', 'Adventure', 'Sci-Fi']	116	57246	5.6	318396
2698	1185416	When in Rome	2010	['Comedy', 'Romance']	91	57205	5.6	1952331544
2699	101452	Bill & Ted's Bogus Journey	1991	['Adventure', 'Comedy', 'Fantasy']	93	57199	6.2	1951914363
2700	49833	The Ten Commandments	1956	['Adventure', 'Drama']	220	57172	7.9	1952842480
2701	472160	Penelope	2006	['Comedy', 'Fantasy', 'Romance']	104	57159	6.8	1951846272
2702	1197628	Observe and Report	2009	['Comedy', 'Crime', 'Drama']	86	57142	5.8	1952170870
2703	166813	Spirit: Stallion of the Cimarron	2002	['Animation', 'Adventure', 'Drama']	83	57120	7.1	1952033828
2704	1961175	American Assassin	2017	['Action', 'Thriller']	112	57093	6.2	1955749099
2705	114436	Showgirls	1995	['Drama']	128	57087	4.7	1952795942
2706	450314	Punisher: War Zone	2008	['Action', 'Adventure', 'Crime']	103	57018	6.0	1952076224
2707	482572	Pride and Glory	2008	['Crime', 'Drama', 'Thriller']	130	57007	6.7	1952016581
2708	380389	Goal! The Dream Begins	2005	['Drama', 'Romance', 'Sport']	118	56976	6.7	316964
2709	864835	Mr. Peabody & Sherman	2014	['Animation', 'Adventure', 'Comedy']	92	56973	6.8	1954343574
2710	327679	Ella Enchanted	2004	['Comedy', 'Family', 'Fantasy']	96	56943	6.3	1952887526
2711	800069	The Hills Have Eyes II	2007	['Action', 'Horror', 'Thriller']	89	56884	5.1	1951675342
2712	115751	Breaking the Waves	1996	['Drama']	159	56879	7.9	1954100228
2713	80749	The Fog	1980	['Horror', 'Thriller']	89	56873	6.8	1951989171
2714	256009	The Devil's Backbone	2001	['Drama', 'Horror']	106	56826	7.4	79186
2715	243017	Waking Life	2001	['Animation', 'Drama', 'Fantasy']	99	56798	7.8	176061
2716	382628	Dark Water	2005	['Drama', 'Horror', 'Mystery']	105	56750	5.6	65693
2717	117887	That Thing You Do!	1996	['Comedy', 'Drama', 'Music']	108	56722	6.9	140687
2718	107211	Indecent Proposal	1993	['Drama', 'Romance']	117	56601	5.9	1951679284
2719	938330	Silent Hill: Revelation	2012	['Horror']	95	56535	5.0	1953336251
2720	360201	Wimbledon	2004	['Comedy', 'Romance', 'Sport']	98	56508	6.3	275028
2721	388125	In Her Shoes	2005	['Comedy', 'Drama', 'Romance']	130	56467	6.5	1951891321
2722	356680	The Family Stone	2005	['Comedy', 'Drama', 'Romance']	103	56392	6.3	310560
2723	397313	Eight Below	2006	['Adventure', 'Drama', 'Family']	120	56359	7.3	1951608101
2724	3348730	Jigsaw	2017	['Crime', 'Horror', 'Mystery']	92	56355	5.8	1955793858
2725	492044	The Haunting in Connecticut	2009	['Drama', 'Horror', 'Mystery']	92	56311	5.9	1952149864
2726	2226597	The Mountain Between Us	2017	['Action', 'Adventure', 'Drama']	112	56292	6.4	1955771617
2727	97815	Major League	1989	['Comedy', 'Sport']	107	56272	7.2	1952616297
2728	333780	Legally Blonde 2: Red, White & Blonde	2003	['Comedy']	95	56245	4.7	1951673589
2729	120913	Titan A.E.	2000	['Animation', 'Action', 'Adventure']	94	56237	6.6	267787
2730	46911	Diabolique	1955	['Crime', 'Drama', 'Horror']	117	56212	8.1	1952110919
2731	94332	The Witches of Eastwick	1987	['Comedy', 'Fantasy', 'Horror']	118	56112	6.5	1952375100
2732	113957	The Net	1995	['Action', 'Crime', 'Drama']	114	56023	5.9	1952119011
2733	119167	Funny Games	1997	['Crime', 'Drama', 'Horror']	108	56021	7.6	1951705927
2734	327162	The Stepford Wives	2004	['Comedy', 'Horror', 'Sci-Fi']	93	55974	5.3	178901
2735	116683	James and the Giant Peach	1996	['Animation', 'Adventure', 'Family']	79	55951	6.7	1952358079
2736	48728	To Catch a Thief	1955	['Mystery', 'Romance', 'Thriller']	106	55916	7.5	1952048232
2737	2083383	Trouble with the Curve	2012	['Drama', 'Sport']	111	55871	6.8	1953281490
2738	110005	Heavenly Creatures	1994	['Biography', 'Crime', 'Drama']	99	55820	7.4	1952046564
2739	86006	Never Say Never Again	1983	['Action', 'Adventure', 'Thriller']	134	55809	6.2	1952115273
2740	264395	Basic	2003	['Action', 'Crime', 'Drama']	98	55795	6.5	1953367215
2741	310775	Sympathy for Mr. Vengeance	2002	['Action', 'Drama', 'Thriller']	129	55770	7.6	286057
2742	2025690	The Finest Hours	2016	['Action', 'Drama', 'History']	117	55663	6.8	1955173956
2743	1758692	Like Crazy	2011	['Drama', 'Romance']	86	55655	6.7	1953037742
2744	3332064	Pan	2015	['Adventure', 'Comedy', 'Family']	111	55590	5.8	1954999040
2745	401997	Breach	2007	['Biography', 'Crime', 'Drama']	110	55572	7.0	1951680202
2746	800308	Appaloosa	2008	['Crime', 'Drama', 'Romance']	115	55538	6.8	1952007434
2747	2390361	Enough Said	2013	['Comedy', 'Drama', 'Romance']	93	55537	7.0	1954068302
2748	120686	Stepmom	1998	['Comedy', 'Drama']	125	55486	6.7	1951847381
2749	124298	Blast from the Past	1999	['Comedy', 'Drama', 'Romance']	112	55459	6.6	1954839659
2750	2531344	Blockers	2018	['Comedy']	102	55425	6.2	1955971583
2751	267626	K-19: The Widowmaker	2002	['Drama', 'History', 'Thriller']	138	55414	6.7	1952263294
2752	1742334	Sabotage	2014	['Action', 'Crime', 'Drama']	109	55389	5.7	1954326156
2753	111507	Three Colors: White	1994	['Comedy', 'Drama', 'Romance']	92	55274	7.7	1951628554
2754	476964	The Brave One	2007	['Action', 'Crime', 'Drama']	122	55235	6.8	1951730304
2755	805570	The Midnight Meat Train	2008	['Horror', 'Mystery']	100	55136	6.1	1951973170
2756	817538	Drillbit Taylor	2008	['Comedy', 'Drama']	110	55121	5.7	1951883302
2757	190865	Vertical Limit	2000	['Action', 'Adventure', 'Drama']	124	55081	5.9	1951891310
2758	3850590	Krampus	2015	['Comedy', 'Fantasy', 'Horror']	98	55080	6.2	1955108155
2759	62765	Bullitt	1968	['Action', 'Crime', 'Mystery']	114	55039	7.5	116603
